ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,pontos_mandante,chutes_mandante,chutes_no_alvo_mandante,posse_de_bola_mandante,passes_mandante,precisao_passes_mandante,faltas_mandante,cartao_amarelo_mandante,cartao_vermelho_mandante,impedimentos_mandante,escanteios_mandante,pontos_visitante,chutes_visitante,chutes_no_alvo_visitante,posse_de_bola_visitante,passes_visitante,precisao_passes_visitante,faltas_visitante,cartao_amarelo_visitante,cartao_vermelho_visitante,impedimentos_visitante,escanteios_visitante
5372,1,15/5/2016,11:01,Botafogo-RJ,Sao Paulo,4-4-2002,4-2-3-1,R. Gomes Raymundo,E. Bauza,Sao Paulo,Estádio Municipal General Raulino de Oliveira,0,1,RJ,SP,0,11,0,"0,67",590,0,7,1,0,3,7,3,6,0,"0,33",310,0,10,5,0,3,4
5373,1,15/5/2016,16:02,Figueirense,Ponte Preta,4-1-4-1,4-2-3-1,V. Eutrópio,E. Baptista,-,Orlando Scarpelli,0,0,SC,SP,1,13,0,"0,54",376,0,8,2,0,1,6,1,20,0,"0,46",332,0,21,5,0,1,9
5374,1,15/5/2016,16:04,Corinthians,Gremio,4-1-4-1,4-4-2002,A. Bacchi,R. Machado Marques,-,Neo Química Arena,0,0,SP,RS,1,15,0,"0,61",579,0,12,1,0,2,10,1,6,0,"0,39",391,0,20,4,0,3,2
5375,1,15/5/2016,16:00,America-MG,Fluminense,4-4-1-1,4-2-3-1,G. de Oliveira,L. Culpi,Fluminense,Estádio Raimundo Sampaio,0,1,MG,RJ,0,17,0,"0,39",317,0,8,0,0,2,8,3,14,0,"0,61",490,0,9,0,0,4,15
5376,1,15/5/2016,18:30,Internacional,Chapecoense,4-2-3-1,4-3-2003,A. Fucks,A. Ferreira,-,Beira Rio,0,0,RS,SC,1,12,0,"0,69",494,0,14,3,0,1,9,1,6,0,"0,31",227,0,20,3,1,1,4
5377,2,21/5/2016,16:02,Ponte Preta,Palmeiras,4-2-3-1,4-2-3-1,E. Baptista,A. Stival,Ponte Preta,Moisés Lucarelli,2,1,SP,SP,3,11,0,"0,34",268,0,21,3,0,3,4,0,11,0,"0,66",497,0,16,4,0,3,6
5378,2,21/5/2016,18:29,Fluminense,Santa Cruz,4-2-3-1,4-2-3-1,L. Culpi,M. Mendes,-,Estádio Municipal General Raulino de Oliveira,2,2,RJ,PE,1,15,0,"0,58",462,0,20,3,0,0,6,1,10,0,"0,42",341,0,23,5,0,0,5
5379,2,21/5/2016,21:00,Cruzeiro,Figueirense,4-2-3-1,4-1-4-1,P. Gomes Bento,V. Eutrópio,-,Mineirão Cruzeiro,2,2,MG,SC,1,17,0,"0,7",533,0,11,3,0,1,5,1,13,0,"0,3",229,0,14,1,0,1,4
5380,2,22/5/2016,11:02,Santos,Coritiba,4-2-3-1,4-4-2002,D. Silvestre Júnior,G. Kleina,Santos,Vila Belmiro,2,1,SP,PR,3,12,0,"0,59",622,0,12,5,0,6,2,0,4,0,"0,41",451,0,15,2,0,3,1
5381,2,22/5/2016,11:03,Athletico-PR,Atletico-MG,4-2-3-1,4-2-3-1,P. Autuori de Mello,M. de Oliveira Santos,-,Estádio Joaquim Américo Guimarães,1,1,PR,MG,1,9,0,"0,42",391,0,18,3,0,1,5,1,25,0,"0,58",523,0,7,1,0,3,14
5382,2,22/5/2016,15:59,Vitoria,Corinthians,4-2-3-1,4-1-4-1,V. Carmo Mancini,A. Bacchi,Vitoria,Barradão,3,2,BA,SP,3,10,0,"0,34",270,0,20,4,1,5,5,0,13,0,"0,66",529,0,24,4,0,3,5
5383,2,22/5/2016,16:00,Chapecoense,America-MG,4-3-2-1,3-4-2-1,A. Ferreira,G. de Oliveira,Chapecoense,Arena Condá,3,1,SC,MG,3,18,0,"0,62",495,0,12,0,0,3,6,0,9,0,"0,38",313,0,26,4,0,1,2
5384,2,22/5/2016,16:00,Sao Paulo,Internacional,4-2-3-1,4-3-2-1,E. Bauza,A. Fucks,Internacional,Morumbi,1,2,SP,RS,0,17,0,"0,54",406,0,11,4,0,0,11,3,12,0,"0,46",362,0,16,6,1,2,5
5385,2,22/5/2016,16:00,Gremio,Flamengo,4-2-2-2,4-2-3-1,R. Machado Marques,J. de Almeida Filho,Gremio,Arena do Grêmio,1,0,RS,RJ,3,20,0,"0,44",434,0,17,3,0,4,11,0,14,0,"0,56",535,0,8,2,0,4,5
5386,2,22/5/2016,18:34,Sport,Botafogo-RJ,4-2-3-1,4-4-2002,O. de Oliveira Filho,R. Gomes Raymundo,-,Adelmar da Costa Carvalho,1,1,PE,RJ,1,13,0,"0,56",537,0,14,3,0,1,10,1,19,0,"0,44",443,0,10,2,0,5,1
5387,3,25/5/2016,19:31,Figueirense,Santos,4-4-1-1,4-2-3-1,V. Eutrópio,D. Silvestre Júnior,-,Orlando Scarpelli,2,2,SC,SP,1,13,0,"0,46",403,0,21,2,0,2,7,1,8,0,"0,54",484,0,12,3,1,1,2
5388,3,25/5/2016,19:31,Botafogo-RJ,Athletico-PR,4-2-3-1,4-2-3-1,R. Gomes Raymundo,B. Marques Fernandes Pivetti,Botafogo-RJ,Helenão,2,1,RJ,PR,3,10,3,"0,34",333,0,8,2,0,5,3,0,16,4,"0,66",645,0,12,2,0,1,5
5389,3,25/5/2016,20:59,Flamengo,Chapecoense,4-2-3-1,4-3-2-1,J. de Almeida Filho,A. Ferreira,-,Estádio Municipal General Raulino de Oliveira,2,2,RJ,SC,1,8,0,"0,63",536,0,10,4,1,3,2,1,12,0,"0,37",318,0,24,1,0,3,5
5390,3,25/5/2016,21:00,America-MG,Vitoria,4-2-3-1,4-2-3-1,G. de Oliveira,V. Carmo Mancini,-,Estádio Raimundo Sampaio,1,1,MG,BA,1,12,0,"0,54",420,0,22,4,0,1,4,1,7,0,"0,46",373,0,18,1,1,3,1
5391,3,25/5/2016,21:45,Santa Cruz,Cruzeiro,4-2-3-1,4-1-2-1-2,M. Mendes,P. Gomes Bento,Santa Cruz,Estádio do Arruda,4,1,PE,MG,3,9,0,"0,34",282,0,16,2,0,3,1,0,20,0,"0,66",537,0,15,3,0,1,7
5392,3,25/5/2016,21:47,Palmeiras,Fluminense,4-2-3-1,4-2-3-1,A. Stival,L. Culpi,Palmeiras,Allianz Parque,2,0,SP,RJ,3,15,0,"0,53",390,0,20,1,0,1,8,0,14,0,"0,47",360,0,12,0,0,3,4
5393,3,25/5/2016,21:46,Coritiba,Sao Paulo,4-2-3-1,4-2-3-1,E. Pacheco,E. Bauza,-,Couto Pereira,1,1,PR,SP,1,13,0,"0,51",419,0,18,2,0,0,6,1,11,0,"0,49",407,0,12,2,0,1,3
5394,3,26/5/2016,11:01,Corinthians,Ponte Preta,4-2-3-1,4-2-3-1,A. Bacchi,E. Baptista,Corinthians,Neo Química Arena,3,0,SP,SP,3,14,0,"0,58",562,0,23,3,0,0,5,0,6,0,"0,42",411,0,15,3,0,1,3
5395,3,26/5/2016,15:59,Internacional,Sport,4-3-2-1,4-2-3-1,A. Fucks,O. de Oliveira Filho,Internacional,Beira Rio,1,0,RS,PE,3,11,0,"0,52",430,0,14,3,0,3,7,0,10,0,"0,48",426,0,13,1,0,1,5
5396,3,26/5/2016,21:00,Atletico-MG,Gremio,4-4-2002,4-2-3-1,M. de Oliveira Santos,R. Machado Marques,Gremio,Estádio Raimundo Sampaio,0,3,MG,RS,0,15,0,"0,55",530,0,8,1,0,0,5,3,10,0,"0,45",449,0,14,5,0,1,4
5397,4,28/5/2016,15:59,Cruzeiro,America-MG,4-1-2-1-2,4-2-3-1,P. Gomes Bento,G. de Oliveira,-,Mineirão Cruzeiro,1,1,MG,MG,1,27,0,"0,66",544,0,7,1,0,1,15,1,6,0,"0,34",293,0,9,1,0,1,4
5398,4,28/5/2016,18:31,Athletico-PR,Figueirense,4-2-3-1,4-2-3-1,P. Autuori de Mello,V. Eutrópio,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,SC,3,10,8,"0,48",426,0,17,2,0,3,7,0,11,4,"0,52",447,0,17,1,0,1,5
5399,4,28/5/2016,21:02,Chapecoense,Santa Cruz,4-3-2-1,4-2-3-1,A. Ferreira,M. Mendes,-,Arena Condá,1,1,SC,PE,1,17,0,"0,66",527,0,16,1,0,0,9,1,4,0,"0,34",298,0,19,4,0,1,1
5400,4,29/5/2016,11:01,Ponte Preta,Flamengo,4-4-2002,4-2-3-1,E. Baptista,J. Mannarino,Flamengo,Moisés Lucarelli,1,2,SP,RJ,0,18,0,"0,61",518,0,19,2,0,1,8,3,6,0,"0,39",346,0,13,1,1,1,2
5401,4,29/5/2016,11:03,Sport,Corinthians,4-2-3-1,4-2-3-1,O. de Oliveira Filho,A. Bacchi,Corinthians,Adelmar da Costa Carvalho,0,2,PE,SP,0,11,0,"0,56",581,0,7,2,0,4,8,3,12,0,"0,44",479,0,12,1,0,0,1
5402,4,29/5/2016,16:00,Fluminense,Botafogo-RJ,4-2-3-1,4-2-3-1,L. Culpi,R. Gomes Raymundo,Fluminense,Estádio Municipal General Raulino de Oliveira,1,0,RJ,RJ,3,15,3,"0,44",377,0,16,1,0,0,2,0,6,0,"0,56",459,0,17,1,0,0,7
5403,4,29/5/2016,16:02,Vitoria,Atletico-MG,4-2-3-1,4-3-2003,V. Carmo Mancini,M. de Oliveira Santos,-,Fonte Nova,1,1,BA,MG,1,16,0,"0,43",342,0,21,4,0,1,4,1,16,0,"0,57",447,0,18,6,0,2,5
5404,4,29/5/2016,16:02,Sao Paulo,Palmeiras,4-2-3-1,4-2-3-1,E. Bauza,A. Stival,Sao Paulo,Morumbi,1,0,SP,SP,3,15,0,"0,45",335,0,18,2,0,3,13,0,8,0,"0,55",403,0,21,5,0,3,2
5405,4,29/5/2016,18:30,Gremio,Coritiba,4-2-3-1,4-2-3-1,R. Machado Marques,G. Kleina,Gremio,Arena do Grêmio,2,0,RS,PR,3,12,0,"0,55",572,0,19,0,0,1,4,0,13,0,"0,45",471,0,18,3,0,4,2
5406,4,29/5/2016,18:30,Santos,Internacional,4-2-3-1,4-2-3-1,D. Silvestre Júnior,A. Fucks,Internacional,Vila Belmiro,0,1,SP,RS,0,13,0,"0,49",457,0,9,1,0,2,5,3,11,0,"0,51",454,0,14,1,0,0,5
5407,5,1/6/2016,19:30,Internacional,Athletico-PR,4-2-3-1,4-2-3-1,A. Fucks,P. Autuori de Mello,Internacional,Beira Rio,1,0,RS,PR,3,9,1,"0,48",418,0,30,5,0,3,7,0,13,0,"0,52",449,0,15,2,0,4,4
5408,5,1/6/2016,21:02,Corinthians,Santos,4-2-3-1,4-2-2-2,A. Bacchi,D. Silvestre Júnior,Corinthians,Neo Química Arena,1,0,SP,SP,3,14,0,"0,67",648,0,14,0,0,0,7,0,3,0,"0,33",331,0,14,2,0,3,3
5409,5,1/6/2016,21:01,Santa Cruz,Sport,4-2-3-1,4-2-3-1,M. Mendes,O. de Oliveira Filho,Sport,Estádio do Arruda,0,1,PE,PE,0,8,0,"0,52",385,0,25,5,1,1,6,3,17,0,"0,48",368,0,15,2,0,2,2
5410,5,1/6/2016,20:59,Coritiba,Chapecoense,,,G. Kleina,A. Ferreira,Chapecoense,Vila Capanema,3,4,PR,SC,0,19,0,"0,51",387,0,17,4,0,1,6,3,15,0,"0,49",376,0,23,5,0,1,9
5411,5,1/6/2016,21:45,Atletico-MG,Fluminense,4-2-3-1,4-2-3-1,M. de Oliveira Santos,L. Culpi,-,Estádio Raimundo Sampaio,1,1,MG,RJ,1,17,0,"0,62",593,0,16,2,0,4,0,1,11,0,"0,38",373,0,19,5,0,5,2
5412,5,1/6/2016,21:46,Figueirense,Sao Paulo,4-1-4-1,4-2-3-1,V. Eutrópio,E. Bauza,Figueirense,Orlando Scarpelli,1,0,SC,SP,3,17,0,"0,37",257,0,16,2,0,0,5,0,12,0,"0,63",456,0,19,1,0,1,5
5413,5,1/6/2016,21:45,Botafogo-RJ,Cruzeiro,4-4-2002,4-2-2-2,R. Gomes Raymundo,P. Gomes Bento,Cruzeiro,Estádio Nacional de Brasília,0,1,RJ,MG,0,5,0,"0,51",419,0,11,1,0,3,9,3,14,0,"0,49",399,0,23,3,0,2,7
5414,5,2/6/2016,19:29,America-MG,Ponte Preta,5-4-2001,4-2-3-1,C. Prates,E. Baptista,Ponte Preta,Estádio Raimundo Sampaio,1,2,MG,SP,0,14,0,"0,55",529,0,7,1,0,5,3,3,13,0,"0,45",433,0,15,3,0,2,7
5415,5,2/6/2016,21:02,Palmeiras,Gremio,4-2-3-1,4-2-3-1,A. Stival,R. Machado Marques,Palmeiras,Pacaembu,4,3,SP,RS,3,16,0,"0,45",330,0,24,5,0,3,4,0,11,0,"0,55",415,0,19,4,0,1,1
5416,5,2/6/2016,20:59,Flamengo,Vitoria,4-2-3-1,4-2-3-1,J. Mannarino,V. Carmo Mancini,Flamengo,Estádio Municipal General Raulino de Oliveira,1,0,RJ,BA,3,17,0,"0,51",391,0,14,2,0,1,5,0,5,0,"0,49",384,0,18,3,0,1,2
5417,6,4/6/2016,16:01,Athletico-PR,Santa Cruz,4-4-2002,4-2-3-1,P. Autuori de Mello,M. Mendes,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,PE,3,12,4,"0,61",561,0,12,0,0,0,4,0,10,1,"0,39",363,0,18,2,0,0,2
5418,6,4/6/2016,20:31,Chapecoense,Fluminense,4-2-3-1,4-2-3-1,A. Ferreira,L. Culpi,-,Arena Condá,0,0,SC,RJ,1,8,0,"0,45",439,0,12,3,0,0,2,1,12,0,"0,55",520,0,11,0,0,3,3
5419,6,4/6/2016,20:34,Corinthians,Coritiba,4-2-3-1,4-2-3-1,A. Bacchi,E. Pacheco,Corinthians,Neo Química Arena,2,1,SP,PR,3,20,0,"0,76",718,0,13,2,0,1,11,0,6,0,"0,24",238,0,12,5,0,3,3
5420,6,5/6/2016,11:00,America-MG,Figueirense,4-2-3-1,4-1-4-1,C. Prates,V. Eutrópio,America-MG,Estádio Raimundo Sampaio,1,0,MG,SC,3,18,0,"0,51",354,0,20,2,0,1,9,0,13,0,"0,49",374,0,14,3,0,2,2
5421,6,5/6/2016,11:00,Santos,Botafogo-RJ,4-2-3-1,4-4-2002,D. Silvestre Júnior,R. Gomes Raymundo,Santos,Pacaembu,3,0,SP,RJ,3,7,0,"0,53",499,0,12,1,0,2,7,0,11,0,"0,47",441,0,12,1,0,1,5
5422,6,5/6/2016,16:00,Vitoria,Internacional,4-2-3-1,4-2-3-1,V. Carmo Mancini,A. Fucks,Vitoria,Barradão,1,0,BA,RS,3,11,0,"0,4",270,0,16,1,0,1,2,0,10,0,"0,6",386,0,19,6,0,1,5
5423,6,5/6/2016,16:01,Sport,Atletico-MG,4-2-3-1,4-2-3-1,O. de Oliveira Filho,M. de Oliveira Santos,-,Adelmar da Costa Carvalho,4,4,PE,MG,1,12,0,"0,52",502,0,10,1,0,2,2,1,10,0,"0,48",477,0,17,3,0,2,4
5424,6,5/6/2016,16:02,Flamengo,Palmeiras,4-2-3-1,4-2-3-1,J. Mannarino,A. Stival,Palmeiras,Estádio Nacional de Brasília,1,2,RJ,SP,0,7,0,"0,38",310,0,11,1,1,1,2,3,15,0,"0,62",479,0,12,2,0,1,7
5425,6,5/6/2016,16:01,Gremio,Ponte Preta,4-2-3-1,4-2-3-1,R. Machado Marques,E. Baptista,Gremio,Arena do Grêmio,1,0,RS,SP,3,27,0,"0,72",662,0,14,2,1,0,10,0,8,0,"0,28",271,0,13,4,1,0,2
5426,6,5/6/2016,18:29,Cruzeiro,Sao Paulo,4-2-3-1,4-2-3-1,P. Gomes Bento,E. Bauza,Sao Paulo,Mineirão Cruzeiro,0,1,MG,SP,0,12,0,"0,6",541,0,12,2,0,4,3,3,10,0,"0,4",372,0,9,0,0,3,5
5427,7,11/6/2016,16:00,Internacional,America-MG,4-2-3-1,4-2-3-1,A. Fucks,S. de Oliveira Vieira,Internacional,Beira Rio,3,1,RS,MG,3,12,0,"0,51",464,0,16,2,0,1,3,0,19,0,"0,49",432,0,15,3,0,1,9
5428,7,11/6/2016,16:00,Ponte Preta,Chapecoense,4-2-3-1,4-2-3-1,E. Baptista,A. Ferreira,Ponte Preta,Moisés Lucarelli,2,1,SP,SC,3,10,0,"0,6",461,0,22,3,0,0,9,0,7,0,"0,4",312,0,22,4,0,1,3
5429,7,11/6/2016,18:30,Fluminense,Gremio,4-2-3-1,4-2-3-1,L. Culpi,R. Machado Marques,-,Estádio Municipal General Raulino de Oliveira,1,1,RJ,RS,1,26,0,"0,61",548,0,9,4,0,1,6,1,6,0,"0,39",384,0,10,2,1,0,1
5430,7,11/6/2016,21:00,Sao Paulo,Athletico-PR,4-2-3-1,4-2-3-1,E. Bauza,P. Autuori de Mello,Athletico-PR,Morumbi,1,2,SP,PR,0,13,4,"0,62",546,0,12,1,0,1,4,3,6,5,"0,38",337,0,17,2,0,2,4
5431,7,12/6/2016,11:04,Coritiba,Sport,4-2-3-1,4-2-3-1,E. Pacheco,O. de Oliveira Filho,Coritiba,Couto Pereira,3,2,PR,PE,3,18,0,"0,55",411,0,18,4,1,4,7,0,9,0,"0,45",358,0,26,3,1,1,0
5432,7,12/6/2016,11:01,Botafogo-RJ,Vitoria,4-4-2002,4-2-3-1,R. Gomes Raymundo,V. Carmo Mancini,-,Estádio Municipal General Raulino de Oliveira,1,1,RJ,BA,1,13,0,"0,52",358,0,20,3,0,5,6,1,18,0,"0,48",338,0,18,1,0,1,8
5433,7,12/6/2016,16:00,Atletico-MG,Cruzeiro,4-2-3-1,4-2-3-1,M. de Oliveira Santos,P. Gomes Bento,Cruzeiro,Estádio Raimundo Sampaio,2,3,MG,MG,0,12,0,"0,69",489,0,15,4,1,4,7,3,11,0,"0,31",229,0,15,5,3,1,4
5434,7,12/6/2016,16:01,Palmeiras,Corinthians,4-2-3-1,4-2-3-1,A. Stival,A. Bacchi,Palmeiras,Allianz Parque,1,0,SP,SP,3,16,0,"0,51",368,0,19,4,0,3,2,0,8,0,"0,49",373,0,18,4,0,2,2
5435,7,12/6/2016,16:02,Figueirense,Flamengo,4-4-1-1,4-2-3-1,V. Eutrópio,J. Mannarino,Figueirense,Orlando Scarpelli,1,0,SC,RJ,3,8,0,"0,37",282,0,17,2,0,1,4,0,16,0,"0,63",474,0,17,2,0,0,4
5436,7,12/6/2016,19:00,Santa Cruz,Santos,4-2-3-1,4-2-3-1,M. Mendes,D. Silvestre Júnior,Santos,Estádio do Arruda,0,2,PE,SP,0,16,0,"0,48",451,0,19,1,0,0,6,3,12,0,"0,52",501,0,11,2,0,0,3
5437,8,15/6/2016,19:34,Sao Paulo,Vitoria,4-2-3-1,4-2-3-1,E. Bauza,V. Carmo Mancini,Sao Paulo,Morumbi,2,0,SP,BA,3,10,0,"0,55",422,0,22,5,0,5,3,0,10,0,"0,45",357,0,22,2,0,2,2
5438,8,15/6/2016,19:31,Chapecoense,Gremio,4-2-3-1,4-2-3-1,A. Ferreira,R. Machado Marques,-,Arena Condá,3,3,SC,RS,1,8,0,"0,46",376,0,19,2,0,0,7,1,17,0,"0,54",452,0,15,2,0,0,5
5439,8,15/6/2016,19:30,Ponte Preta,Athletico-PR,4-2-3-1,4-2-3-1,E. Baptista,P. Autuori de Mello,Ponte Preta,Moisés Lucarelli,3,2,SP,PR,3,12,3,"0,53",498,0,9,0,0,2,4,0,9,4,"0,47",449,0,15,2,0,0,4
5440,8,15/6/2016,21:02,Santos,Sport,4-2-3-1,4-2-3-1,D. Silvestre Júnior,O. de Oliveira Filho,Santos,Vila Belmiro,2,0,SP,PE,3,20,0,"0,61",617,0,10,1,0,2,9,0,12,0,"0,39",398,0,10,3,0,0,5
5441,8,15/6/2016,21:00,Santa Cruz,Figueirense,4-2-3-1,4-2-3-1,M. Mendes,V. Eutrópio,Santa Cruz,Estádio do Arruda,1,0,PE,SC,3,12,0,"0,54",424,0,25,3,0,3,9,0,8,0,"0,46",396,0,8,3,1,0,3
5442,8,15/6/2016,20:59,Botafogo-RJ,America-MG,4-2-3-1,4-2-3-1,R. Gomes Raymundo,S. de Oliveira Vieira,Botafogo-RJ,Estádio Municipal General Raulino de Oliveira,3,1,RJ,MG,3,22,0,"0,46",434,0,17,2,0,2,5,0,10,0,"0,54",481,0,20,2,0,1,2
5443,8,15/6/2016,21:45,Coritiba,Palmeiras,4-2-3-1,4-2-3-1,E. Pacheco,A. Stival,-,Couto Pereira,2,2,PR,SP,1,9,0,"0,39",291,0,14,4,0,1,6,1,9,0,"0,61",462,0,19,3,0,2,4
5444,8,15/6/2016,21:45,Cruzeiro,Flamengo,4-2-3-1,4-2-3-1,P. Gomes Bento,J. Mannarino,Flamengo,Mineirão Cruzeiro,0,1,MG,RJ,0,15,0,"0,62",538,0,9,0,0,0,9,3,9,0,"0,38",336,0,9,0,0,4,5
5445,8,16/6/2016,19:30,Internacional,Atletico-MG,4-2-3-1,4-2-3-1,A. Fucks,M. de Oliveira Santos,Internacional,Beira Rio,2,0,RS,MG,3,12,0,"0,45",399,0,23,2,0,6,7,0,15,0,"0,55",494,0,12,1,0,1,5
5446,8,16/6/2016,19:59,Fluminense,Corinthians,4-2-3-1,4-2-3-1,L. Culpi,F. Carille,Fluminense,Estádio Nacional de Brasília,1,0,RJ,SP,3,12,0,"0,43",410,0,12,2,0,5,4,0,16,0,"0,57",547,0,7,0,1,1,9
5447,9,18/6/2016,15:59,Palmeiras,Santa Cruz,4-2-3-1,4-2-3-1,A. Stival,M. Mendes,Palmeiras,Allianz Parque,3,1,SP,PE,3,22,0,"0,6",521,0,18,1,0,2,2,0,13,0,"0,4",349,0,24,3,1,0,3
5448,9,18/6/2016,18:02,Athletico-PR,Santos,4-2-3-1,4-2-3-1,P. Autuori de Mello,D. Silvestre Júnior,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,SP,3,10,5,"0,33",323,0,16,2,0,1,3,0,7,3,"0,67",652,0,7,1,0,2,5
5449,9,18/6/2016,21:00,America-MG,Coritiba,4-2-3-1,4-2-3-1,S. de Oliveira Vieira,E. Pacheco,America-MG,Estádio Raimundo Sampaio,2,1,MG,PR,3,17,0,"0,49",395,0,17,0,0,3,3,0,15,0,"0,51",415,0,12,3,0,1,3
5450,9,19/6/2016,11:02,Vitoria,Chapecoense,4-3-2003,4-3-2-1,V. Carmo Mancini,A. Ferreira,Chapecoense,Barradão,1,2,BA,SC,0,25,0,"0,52",344,0,20,1,0,2,11,3,10,0,"0,48",336,0,18,4,0,2,2
5451,9,19/6/2016,11:00,Atletico-MG,Ponte Preta,4-2-3-1,4-2-3-1,M. de Oliveira Santos,E. Baptista,Atletico-MG,Estádio Raimundo Sampaio,3,0,MG,SP,3,20,0,"0,53",488,0,9,0,0,1,10,0,9,0,"0,47",445,0,17,1,0,1,3
5452,9,19/6/2016,15:59,Corinthians,Botafogo-RJ,4-2-3-1,4-2-3-1,F. Carille,R. Gomes Raymundo,Corinthians,Neo Química Arena,3,1,SP,RJ,3,12,0,"0,61",562,0,15,2,0,1,4,0,10,0,"0,39",363,0,15,2,0,4,6
5453,9,19/6/2016,16:00,Flamengo,Sao Paulo,4-2-3-1,4-2-3-1,J. Mannarino,E. Bauza,-,Estádio Nacional de Brasília,2,2,RJ,SP,1,30,0,"0,62",501,0,9,1,0,0,14,1,8,0,"0,38",315,0,19,2,1,1,2
5454,9,19/6/2016,16:02,Figueirense,Internacional,4-4-1-1,4-2-3-1,V. Eutrópio,A. Fucks,Figueirense,Orlando Scarpelli,3,2,SC,RS,3,16,0,"0,41",277,0,16,3,0,4,7,0,19,0,"0,59",370,0,15,0,0,0,12
5455,9,19/6/2016,15:59,Sport,Fluminense,4-2-3-1,4-2-3-1,O. de Oliveira Filho,L. Culpi,Sport,Adelmar da Costa Carvalho,2,1,PE,RJ,3,10,0,"0,35",345,0,12,2,0,2,2,0,19,0,"0,65",617,0,12,0,0,4,7
5456,9,19/6/2016,19:00,Gremio,Cruzeiro,4-2-3-1,4-2-3-1,R. Machado Marques,P. Gomes Bento,Gremio,Arena do Grêmio,2,0,RS,MG,3,17,0,"0,56",572,0,13,0,0,4,5,0,7,0,"0,44",453,0,16,2,0,2,1
5457,10,21/6/2016,21:30,Palmeiras,America-MG,4-2-3-1,4-2-3-1,A. Stival,S. de Oliveira Vieira,Palmeiras,Allianz Parque,2,0,SP,MG,3,21,0,"0,68",663,0,6,0,0,4,6,0,11,0,"0,32",316,0,8,1,0,1,4
5458,10,22/6/2016,19:30,Ponte Preta,Cruzeiro,4-2-3-1,4-3-2-1,E. Baptista,P. Gomes Bento,Cruzeiro,Moisés Lucarelli,0,4,SP,MG,0,15,0,"0,64",473,0,11,4,0,3,12,3,7,0,"0,36",294,0,14,4,0,0,2
5459,10,22/6/2016,20:58,Botafogo-RJ,Figueirense,4-3-2-1,4-2-3-1,R. Gomes Raymundo,V. Eutrópio,-,Helenão,0,0,RJ,SC,1,20,0,"0,65",513,0,12,0,0,5,14,1,9,0,"0,35",296,0,14,1,0,0,1
5460,10,22/6/2016,21:01,Santa Cruz,Flamengo,4-2-3-1,4-2-3-1,M. Mendes,J. Mannarino,Flamengo,Estádio do Arruda,0,1,PE,RJ,0,14,0,"0,48",427,0,13,1,0,2,7,3,9,0,"0,52",483,0,12,0,0,2,3
5461,10,22/6/2016,21:45,Fluminense,Santos,4-2-3-1,4-2-2-2,L. Culpi,D. Silvestre Júnior,Santos,Kléber Andrade,2,4,RJ,SP,0,22,0,"0,52",501,0,9,1,0,0,4,3,17,0,"0,48",479,0,11,1,0,3,3
5462,10,22/6/2016,21:45,Atletico-MG,Corinthians,4-2-3-1,4-2-3-1,M. de Oliveira Santos,C. Borges dos Santos,Atletico-MG,Mineirão Atlético,2,1,MG,SP,3,9,0,"0,49",456,0,24,3,0,4,3,0,10,0,"0,51",479,0,11,1,0,2,2
5463,10,23/6/2016,19:32,Chapecoense,Athletico-PR,4-3-2-1,4-2-3-1,A. Ferreira,P. Autuori de Mello,-,Arena Condá,0,0,SC,PR,1,11,3,"0,51",315,0,16,2,0,3,5,1,13,4,"0,49",305,0,17,2,0,3,5
5464,10,23/6/2016,19:17,Gremio,Vitoria,4-2-3-1,5-4-2001,R. Machado Marques,V. Carmo Mancini,Vitoria,Arena do Grêmio,1,2,RS,BA,0,21,0,"0,63",557,0,11,3,1,1,2,3,15,0,"0,37",334,0,17,4,0,4,3
5465,10,23/6/2016,21:01,Sao Paulo,Sport,4-2-3-1,4-2-3-1,E. Bauza,O. de Oliveira Filho,-,Morumbi,0,0,SP,PE,1,21,0,"0,63",511,0,9,0,0,2,3,1,8,0,"0,37",313,0,19,2,0,0,3
5466,10,23/6/2016,21:32,Coritiba,Internacional,4-1-4-1,4-2-3-1,E. Pacheco,A. Fucks,-,Couto Pereira,1,1,PR,RS,1,14,0,"0,56",355,0,13,1,1,1,7,1,10,0,"0,44",301,0,27,5,0,1,5
5467,11,25/6/2016,19:01,Cruzeiro,Palmeiras,4-3-2-1,4-2-3-1,P. Gomes Bento,A. Stival,Cruzeiro,Mineirão Cruzeiro,2,1,MG,SP,3,20,0,"0,51",390,0,13,4,0,1,5,0,10,0,"0,49",384,0,14,2,0,3,6
5468,11,25/6/2016,20:59,Corinthians,Santa Cruz,4-2-3-1,4-2-3-1,C. Borges dos Santos,M. Mendes,Corinthians,Neo Química Arena,2,1,SP,PE,3,18,0,"0,62",537,0,14,3,0,2,12,0,9,0,"0,38",338,0,16,1,0,2,1
